"AUID_ATTNS","ActivityStartDate","TADA.CharacteristicName","n"
"AK_R_2030218_002_001",2022-06-13,"TURBIDITY",3
"AK_R_2030218_002_001",2022-06-13,"ZINC",3
"AK_R_2030218_002_001",2022-07-18,"CALCIUM",2
"AK_R_2030218_002_001",2022-07-18,"COPPER",2
"AK_R_2030218_002_001",2022-07-18,"MAGNESIUM",2
"AK_R_2030218_002_001",2022-07-18,"PH",3
"AK_R_2030218_002_001",2022-07-18,"TOTAL DISSOLVED SOLIDS",2
"AK_R_2030218_002_001",2022-07-19,"ALUMINUM",2
"AK_R_2030218_002_001",2022-07-19,"CADMIUM",2
"AK_R_2030218_002_001",2022-07-19,"CALCIUM",4
"AK_R_2030218_002_001",2022-07-19,"COPPER",4
"AK_R_2030218_002_001",2022-07-19,"DISSOLVED OXYGEN (DO)",2
"AK_R_2030218_002_001",2022-07-19,"HARDNESS, CARBONATE",2
"AK_R_2030218_002_001",2022-07-19,"LEAD",2
"AK_R_2030218_002_001",2022-07-19,"MAGNESIUM",4
"AK_R_2030218_002_001",2022-07-19,"ORGANIC CARBON",2
"AK_R_2030218_002_001",2022-07-19,"PH",6
"AK_R_2030218_002_001",2022-07-19,"POTASSIUM",2
"AK_R_2030218_002_001",2022-07-19,"SALINITY",2
"AK_R_2030218_002_001",2022-07-19,"SELENIUM",2
"AK_R_2030218_002_001",2022-07-19,"SODIUM",2
"AK_R_2030218_002_001",2022-07-19,"SPECIFIC CONDUCTANCE",2
"AK_R_2030218_002_001",2022-07-19,"TEMPERATURE, WATER",2
"AK_R_2030218_002_001",2022-07-19,"TOTAL DISSOLVED SOLIDS",4
"AK_R_2030218_002_001",2022-08-15,"ALUMINUM",2
"AK_R_2030218_002_001",2022-08-15,"CADMIUM",2
"AK_R_2030218_002_001",2022-08-15,"CALCIUM",4
"AK_R_2030218_002_001",2022-08-15,"COPPER",4
"AK_R_2030218_002_001",2022-08-15,"DISSOLVED OXYGEN (DO)",2
"AK_R_2030218_002_001",2022-08-15,"HARDNESS, CARBONATE",2
"AK_R_2030218_002_001",2022-08-15,"LEAD",2
"AK_R_2030218_002_001",2022-08-15,"MAGNESIUM",4
"AK_R_2030218_002_001",2022-08-15,"ORGANIC CARBON",2
"AK_R_2030218_002_001",2022-08-15,"PH",6
"AK_R_2030218_002_001",2022-08-15,"POTASSIUM",2
"AK_R_2030218_002_001",2022-08-15,"SALINITY",2
"AK_R_2030218_002_001",2022-08-15,"SELENIUM",2
"AK_R_2030218_002_001",2022-08-15,"SODIUM",2
"AK_R_2030218_002_001",2022-08-15,"SPECIFIC CONDUCTANCE",2
"AK_R_2030218_002_001",2022-08-15,"TEMPERATURE, WATER",2
"AK_R_2030218_002_001",2022-08-15,"TOTAL DISSOLVED SOLIDS",3
"AK_R_2030218_002_001",2022-08-15,"TURBIDITY",2
"AK_R_2030218_002_001",2022-08-16,"CALCIUM",2
"AK_R_2030218_002_001",2022-08-16,"COPPER",2
"AK_R_2030218_002_001",2022-08-16,"MAGNESIUM",2
"AK_R_2030218_002_001",2022-08-16,"PH",3
"AK_R_2030218_002_001",2022-08-16,"TOTAL DISSOLVED SOLIDS",2
"AK_R_2030218_002_001",2022-09-06,"PH",3
"AK_R_2030218_002_001",2022-09-07,"DISSOLVED OXYGEN (DO)",2
"AK_R_2030218_002_001",2022-09-07,"PH",6
"AK_R_2030218_002_001",2022-09-07,"SALINITY",2
"AK_R_2030218_002_001",2022-09-07,"SPECIFIC CONDUCTANCE",2
"AK_R_2030218_002_001",2022-09-07,"TEMPERATURE, WATER",2
"AK_R_2030218_002_001",2022-09-07,"TOTAL DISSOLVED SOLIDS",2
"AK_R_2030218_002_001",2022-09-07,"TURBIDITY",2
"AK_R_2030218_002_001",2022-11-03,"CALCIUM",2
"AK_R_2030218_002_001",2022-11-03,"COPPER",2
"AK_R_2030218_002_001",2022-11-03,"MAGNESIUM",2
"AK_R_2030218_002_001",2022-11-03,"PH",3
"AK_R_2030218_002_001",2022-11-03,"TOTAL DISSOLVED SOLIDS",2
"AK_R_2030218_002_002",2021-05-18,"ALUMINUM",2
"AK_R_2030218_002_002",2021-05-18,"CADMIUM",2
"AK_R_2030218_002_002",2021-05-18,"CALCIUM",2
"AK_R_2030218_002_002",2021-05-18,"COPPER",4
"AK_R_2030218_002_002",2021-05-18,"DISSOLVED OXYGEN (DO)",2
"AK_R_2030218_002_002",2021-05-18,"HARDNESS, CARBONATE",2
"AK_R_2030218_002_002",2021-05-18,"LEAD",2
"AK_R_2030218_002_002",2021-05-18,"MAGNESIUM",2
"AK_R_2030218_002_002",2021-05-18,"ORGANIC CARBON",2
"AK_R_2030218_002_002",2021-05-18,"PH",6
"AK_R_2030218_002_002",2021-05-18,"POTASSIUM",2
"AK_R_2030218_002_002",2021-05-18,"SALINITY",2
"AK_R_2030218_002_002",2021-05-18,"SELENIUM",2
"AK_R_2030218_002_002",2021-05-18,"SODIUM",2
"AK_R_2030218_002_002",2021-05-18,"SPECIFIC CONDUCTANCE",2
"AK_R_2030218_002_002",2021-05-18,"TEMPERATURE, WATER",2
"AK_R_2030218_002_002",2021-05-18,"TOTAL DISSOLVED SOLIDS",3
"AK_R_2030218_002_002",2021-05-18,"TURBIDITY",2
"AK_R_2030218_002_002",2021-05-18,"ZINC",2
"AK_R_2030218_002_002",2021-05-19,"ALUMINUM",2
"AK_R_2030218_002_002",2021-05-19,"CADMIUM",2
"AK_R_2030218_002_002",2021-05-19,"CALCIUM",2
"AK_R_2030218_002_002",2021-05-19,"COPPER",4
"AK_R_2030218_002_002",2021-05-19,"DISSOLVED OXYGEN (DO)",2
"AK_R_2030218_002_002",2021-05-19,"HARDNESS, CARBONATE",2
"AK_R_2030218_002_002",2021-05-19,"LEAD",2
"AK_R_2030218_002_002",2021-05-19,"MAGNESIUM",2
"AK_R_2030218_002_002",2021-05-19,"ORGANIC CARBON",2
"AK_R_2030218_002_002",2021-05-19,"PH",6
"AK_R_2030218_002_002",2021-05-19,"POTASSIUM",2
"AK_R_2030218_002_002",2021-05-19,"SALINITY",2
"AK_R_2030218_002_002",2021-05-19,"SELENIUM",2
"AK_R_2030218_002_002",2021-05-19,"SODIUM",2
"AK_R_2030218_002_002",2021-05-19,"SPECIFIC CONDUCTANCE",2
"AK_R_2030218_002_002",2021-05-19,"TEMPERATURE, WATER",2
"AK_R_2030218_002_002",2021-05-19,"TOTAL DISSOLVED SOLIDS",4
"AK_R_2030218_002_002",2021-05-19,"TURBIDITY",2
"AK_R_2030218_002_002",2021-05-19,"ZINC",2
"AK_R_2030218_002_002",2021-05-20,"ALUMINUM",3
"AK_R_2030218_002_002",2021-05-20,"CADMIUM",3
"AK_R_2030218_002_002",2021-05-20,"CALCIUM",3
"AK_R_2030218_002_002",2021-05-20,"COPPER",6
"AK_R_2030218_002_002",2021-05-20,"DISSOLVED OXYGEN (DO)",3
"AK_R_2030218_002_002",2021-05-20,"HARDNESS, CARBONATE",3
"AK_R_2030218_002_002",2021-05-20,"LEAD",3
"AK_R_2030218_002_002",2021-05-20,"MAGNESIUM",3
"AK_R_2030218_002_002",2021-05-20,"ORGANIC CARBON",3
"AK_R_2030218_002_002",2021-05-20,"PH",9
"AK_R_2030218_002_002",2021-05-20,"POTASSIUM",3
"AK_R_2030218_002_002",2021-05-20,"SALINITY",3
"AK_R_2030218_002_002",2021-05-20,"SELENIUM",3
"AK_R_2030218_002_002",2021-05-20,"SODIUM",3
"AK_R_2030218_002_002",2021-05-20,"SPECIFIC CONDUCTANCE",3
"AK_R_2030218_002_002",2021-05-20,"TEMPERATURE, WATER",3
"AK_R_2030218_002_002",2021-05-20,"TOTAL DISSOLVED SOLIDS",6
"AK_R_2030218_002_002",2021-05-20,"TURBIDITY",3
"AK_R_2030218_002_002",2021-05-20,"ZINC",3
"AK_R_2030218_002_002",2021-06-07,"ALUMINUM",2
"AK_R_2030218_002_002",2021-06-07,"CADMIUM",2
"AK_R_2030218_002_002",2021-06-07,"CALCIUM",4
"AK_R_2030218_002_002",2021-06-07,"COPPER",4
"AK_R_2030218_002_002",2021-06-07,"DISSOLVED OXYGEN (DO)",2
"AK_R_2030218_002_002",2021-06-07,"HARDNESS, CARBONATE",2
"AK_R_2030218_002_002",2021-06-07,"LEAD",2
"AK_R_2030218_002_002",2021-06-07,"MAGNESIUM",4
"AK_R_2030218_002_002",2021-06-07,"ORGANIC CARBON",2
"AK_R_2030218_002_002",2021-06-07,"PH",6
"AK_R_2030218_002_002",2021-06-07,"POTASSIUM",2
"AK_R_2030218_002_002",2021-06-07,"SALINITY",2
"AK_R_2030218_002_002",2021-06-07,"SELENIUM",2
"AK_R_2030218_002_002",2021-06-07,"SODIUM",2
"AK_R_2030218_002_002",2021-06-07,"SPECIFIC CONDUCTANCE",2
"AK_R_2030218_002_002",2021-06-07,"TEMPERATURE, WATER",2
"AK_R_2030218_002_002",2021-06-07,"TOTAL DISSOLVED SOLIDS",4
"AK_R_2030218_002_002",2021-06-07,"TURBIDITY",2
"AK_R_2030218_002_002",2021-06-07,"ZINC",2
"AK_R_2030218_002_002",2021-06-08,"ALUMINUM",3
"AK_R_2030218_002_002",2021-06-08,"CADMIUM",4
"AK_R_2030218_002_002",2021-06-08,"CALCIUM",8
"AK_R_2030218_002_002",2021-06-08,"COPPER",8
"AK_R_2030218_002_002",2021-06-08,"DISSOLVED OXYGEN (DO)",3
"AK_R_2030218_002_002",2021-06-08,"HARDNESS, CARBONATE",4
"AK_R_2030218_002_002",2021-06-08,"LEAD",4
"AK_R_2030218_002_002",2021-06-08,"MAGNESIUM",8
"AK_R_2030218_002_002",2021-06-08,"ORGANIC CARBON",4
"AK_R_2030218_002_002",2021-06-08,"PH",9
"AK_R_2030218_002_002",2021-06-08,"POTASSIUM",4
"AK_R_2030218_002_002",2021-06-08,"SALINITY",3
"AK_R_2030218_002_002",2021-06-08,"SELENIUM",4
"AK_R_2030218_002_002",2021-06-08,"SODIUM",4
"AK_R_2030218_002_002",2021-06-08,"SPECIFIC CONDUCTANCE",3
"AK_R_2030218_002_002",2021-06-08,"TEMPERATURE, WATER",3
"AK_R_2030218_002_002",2021-06-08,"TOTAL DISSOLVED SOLIDS",6
"AK_R_2030218_002_002",2021-06-08,"TURBIDITY",3
"AK_R_2030218_002_002",2021-06-08,"ZINC",4
"AK_R_2030218_002_002",2021-06-09,"PH",3
"AK_R_2030218_002_002",2021-06-21,"CADMIUM",2
"AK_R_2030218_002_002",2021-06-21,"CALCIUM",4
"AK_R_2030218_002_002",2021-06-21,"COPPER",3
"AK_R_2030218_002_002",2021-06-21,"DISSOLVED OXYGEN (DO)",2
"AK_R_2030218_002_002",2021-06-21,"HARDNESS, CARBONATE",2
"AK_R_2030218_002_002",2021-06-21,"LEAD",2
"AK_R_2030218_002_002",2021-06-21,"MAGNESIUM",4
"AK_R_2030218_002_002",2021-06-21,"ORGANIC CARBON",2
"AK_R_2030218_002_002",2021-06-21,"PH",6
"AK_R_2030218_002_002",2021-06-21,"POTASSIUM",2
"AK_R_2030218_002_002",2021-06-21,"SALINITY",2
"AK_R_2030218_002_002",2021-06-21,"SELENIUM",2
"AK_R_2030218_002_002",2021-06-21,"SODIUM",2
"AK_R_2030218_002_002",2021-06-21,"SPECIFIC CONDUCTANCE",2
"AK_R_2030218_002_002",2021-06-21,"TEMPERATURE, WATER",2
"AK_R_2030218_002_002",2021-06-21,"TOTAL DISSOLVED SOLIDS",3
"AK_R_2030218_002_002",2021-06-21,"TURBIDITY",2
"AK_R_2030218_002_002",2021-06-21,"ZINC",2
"AK_R_2030218_002_002",2021-06-22,"ALUMINUM",4
"AK_R_2030218_002_002",2021-06-22,"CADMIUM",5
"AK_R_2030218_002_002",2021-06-22,"CALCIUM",10
"AK_R_2030218_002_002",2021-06-22,"COPPER",9
"AK_R_2030218_002_002",2021-06-22,"DISSOLVED OXYGEN (DO)",5
"AK_R_2030218_002_002",2021-06-22,"HARDNESS, CARBONATE",5
"AK_R_2030218_002_002",2021-06-22,"LEAD",5
"AK_R_2030218_002_002",2021-06-22,"MAGNESIUM",10
"AK_R_2030218_002_002",2021-06-22,"ORGANIC CARBON",5
"AK_R_2030218_002_002",2021-06-22,"PH",15
"AK_R_2030218_002_002",2021-06-22,"POTASSIUM",5
"AK_R_2030218_002_002",2021-06-22,"SALINITY",5
"AK_R_2030218_002_002",2021-06-22,"SELENIUM",5
"AK_R_2030218_002_002",2021-06-22,"SODIUM",5
"AK_R_2030218_002_002",2021-06-22,"SPECIFIC CONDUCTANCE",5
"AK_R_2030218_002_002",2021-06-22,"TEMPERATURE, WATER",5
"AK_R_2030218_002_002",2021-06-22,"TOTAL DISSOLVED SOLIDS",9
"AK_R_2030218_002_002",2021-06-22,"TURBIDITY",5
"AK_R_2030218_002_002",2021-06-22,"ZINC",5
"AK_R_2030218_002_002",2021-07-06,"ALUMINUM",2
"AK_R_2030218_002_002",2021-07-06,"CADMIUM",2
"AK_R_2030218_002_002",2021-07-06,"CALCIUM",4
"AK_R_2030218_002_002",2021-07-06,"COPPER",4
"AK_R_2030218_002_002",2021-07-06,"DISSOLVED OXYGEN (DO)",2
"AK_R_2030218_002_002",2021-07-06,"HARDNESS, CARBONATE",2
"AK_R_2030218_002_002",2021-07-06,"LEAD",2
"AK_R_2030218_002_002",2021-07-06,"MAGNESIUM",4
"AK_R_2030218_002_002",2021-07-06,"ORGANIC CARBON",2
"AK_R_2030218_002_002",2021-07-06,"PH",6
"AK_R_2030218_002_002",2021-07-06,"POTASSIUM",2
"AK_R_2030218_002_002",2021-07-06,"SALINITY",2
"AK_R_2030218_002_002",2021-07-06,"SELENIUM",2
"AK_R_2030218_002_002",2021-07-06,"SODIUM",2
"AK_R_2030218_002_002",2021-07-06,"SPECIFIC CONDUCTANCE",2
"AK_R_2030218_002_002",2021-07-06,"TEMPERATURE, WATER",2
"AK_R_2030218_002_002",2021-07-06,"TOTAL DISSOLVED SOLIDS",3
"AK_R_2030218_002_002",2021-07-06,"TURBIDITY",2
"AK_R_2030218_002_002",2021-07-06,"ZINC",2
"AK_R_2030218_002_002",2021-07-07,"ALUMINUM",5
"AK_R_2030218_002_002",2021-07-07,"CADMIUM",5
"AK_R_2030218_002_002",2021-07-07,"CALCIUM",10
"AK_R_2030218_002_002",2021-07-07,"COPPER",10
"AK_R_2030218_002_002",2021-07-07,"DISSOLVED OXYGEN (DO)",5
"AK_R_2030218_002_002",2021-07-07,"HARDNESS, CARBONATE",5
"AK_R_2030218_002_002",2021-07-07,"LEAD",5
"AK_R_2030218_002_002",2021-07-07,"MAGNESIUM",10
"AK_R_2030218_002_002",2021-07-07,"ORGANIC CARBON",5
"AK_R_2030218_002_002",2021-07-07,"PH",15
"AK_R_2030218_002_002",2021-07-07,"POTASSIUM",5
"AK_R_2030218_002_002",2021-07-07,"SALINITY",5
"AK_R_2030218_002_002",2021-07-07,"SELENIUM",5
"AK_R_2030218_002_002",2021-07-07,"SODIUM",5
"AK_R_2030218_002_002",2021-07-07,"SPECIFIC CONDUCTANCE",5
"AK_R_2030218_002_002",2021-07-07,"TEMPERATURE, WATER",5
"AK_R_2030218_002_002",2021-07-07,"TOTAL DISSOLVED SOLIDS",10
"AK_R_2030218_002_002",2021-07-07,"TURBIDITY",5
"AK_R_2030218_002_002",2021-07-07,"ZINC",5
"AK_R_2030218_002_002",2021-07-19,"ALUMINUM",2
"AK_R_2030218_002_002",2021-07-19,"CADMIUM",2
"AK_R_2030218_002_002",2021-07-19,"CALCIUM",4
"AK_R_2030218_002_002",2021-07-19,"COPPER",4
"AK_R_2030218_002_002",2021-07-19,"DISSOLVED OXYGEN (DO)",2
"AK_R_2030218_002_002",2021-07-19,"HARDNESS, CARBONATE",2
"AK_R_2030218_002_002",2021-07-19,"LEAD",2
"AK_R_2030218_002_002",2021-07-19,"MAGNESIUM",4
"AK_R_2030218_002_002",2021-07-19,"ORGANIC CARBON",2
"AK_R_2030218_002_002",2021-07-19,"PH",6
"AK_R_2030218_002_002",2021-07-19,"POTASSIUM",2
"AK_R_2030218_002_002",2021-07-19,"SALINITY",2
"AK_R_2030218_002_002",2021-07-19,"SELENIUM",2
"AK_R_2030218_002_002",2021-07-19,"SODIUM",2
"AK_R_2030218_002_002",2021-07-19,"SPECIFIC CONDUCTANCE",2
"AK_R_2030218_002_002",2021-07-19,"TEMPERATURE, WATER",2
"AK_R_2030218_002_002",2021-07-19,"TOTAL DISSOLVED SOLIDS",3
"AK_R_2030218_002_002",2021-07-19,"TURBIDITY",2
"AK_R_2030218_002_002",2021-07-19,"ZINC",2
"AK_R_2030218_002_002",2021-07-20,"ALUMINUM",5
"AK_R_2030218_002_002",2021-07-20,"CADMIUM",5
"AK_R_2030218_002_002",2021-07-20,"CALCIUM",10
"AK_R_2030218_002_002",2021-07-20,"COPPER",10
"AK_R_2030218_002_002",2021-07-20,"DISSOLVED OXYGEN (DO)",5
"AK_R_2030218_002_002",2021-07-20,"HARDNESS, CARBONATE",5
"AK_R_2030218_002_002",2021-07-20,"LEAD",5
"AK_R_2030218_002_002",2021-07-20,"MAGNESIUM",10
"AK_R_2030218_002_002",2021-07-20,"ORGANIC CARBON",5
"AK_R_2030218_002_002",2021-07-20,"PH",15
"AK_R_2030218_002_002",2021-07-20,"POTASSIUM",5
"AK_R_2030218_002_002",2021-07-20,"SALINITY",5
"AK_R_2030218_002_002",2021-07-20,"SELENIUM",5
"AK_R_2030218_002_002",2021-07-20,"SODIUM",5
"AK_R_2030218_002_002",2021-07-20,"SPECIFIC CONDUCTANCE",5
"AK_R_2030218_002_002",2021-07-20,"TEMPERATURE, WATER",5
"AK_R_2030218_002_002",2021-07-20,"TOTAL DISSOLVED SOLIDS",9
"AK_R_2030218_002_002",2021-07-20,"TURBIDITY",5
"AK_R_2030218_002_002",2021-07-20,"ZINC",5
"AK_R_2030218_002_002",2021-08-02,"CADMIUM",2
"AK_R_2030218_002_002",2021-08-02,"CALCIUM",4
"AK_R_2030218_002_002",2021-08-02,"COPPER",4
"AK_R_2030218_002_002",2021-08-02,"DISSOLVED OXYGEN (DO)",2
"AK_R_2030218_002_002",2021-08-02,"HARDNESS, CARBONATE",2
"AK_R_2030218_002_002",2021-08-02,"MAGNESIUM",4
"AK_R_2030218_002_002",2021-08-02,"ORGANIC CARBON",2
"AK_R_2030218_002_002",2021-08-02,"PH",6
"AK_R_2030218_002_002",2021-08-02,"POTASSIUM",2
"AK_R_2030218_002_002",2021-08-02,"SALINITY",2
"AK_R_2030218_002_002",2021-08-02,"SELENIUM",2
"AK_R_2030218_002_002",2021-08-02,"SODIUM",2
"AK_R_2030218_002_002",2021-08-02,"SPECIFIC CONDUCTANCE",2
"AK_R_2030218_002_002",2021-08-02,"TEMPERATURE, WATER",2
"AK_R_2030218_002_002",2021-08-02,"TOTAL DISSOLVED SOLIDS",4
"AK_R_2030218_002_002",2021-08-02,"TURBIDITY",2
"AK_R_2030218_002_002",2021-08-02,"ZINC",2
"AK_R_2030218_002_002",2021-08-03,"ALUMINUM",4
"AK_R_2030218_002_002",2021-08-03,"CADMIUM",5
"AK_R_2030218_002_002",2021-08-03,"CALCIUM",10
"AK_R_2030218_002_002",2021-08-03,"COPPER",10
"AK_R_2030218_002_002",2021-08-03,"DISSOLVED OXYGEN (DO)",5
"AK_R_2030218_002_002",2021-08-03,"HARDNESS, CARBONATE",5
"AK_R_2030218_002_002",2021-08-03,"LEAD",5
"AK_R_2030218_002_002",2021-08-03,"MAGNESIUM",10
"AK_R_2030218_002_002",2021-08-03,"ORGANIC CARBON",5
"AK_R_2030218_002_002",2021-08-03,"PH",15
"AK_R_2030218_002_002",2021-08-03,"POTASSIUM",5
"AK_R_2030218_002_002",2021-08-03,"SALINITY",5
"AK_R_2030218_002_002",2021-08-03,"SELENIUM",5
"AK_R_2030218_002_002",2021-08-03,"SODIUM",5
"AK_R_2030218_002_002",2021-08-03,"SPECIFIC CONDUCTANCE",5
"AK_R_2030218_002_002",2021-08-03,"TEMPERATURE, WATER",5
"AK_R_2030218_002_002",2021-08-03,"TOTAL DISSOLVED SOLIDS",10
"AK_R_2030218_002_002",2021-08-03,"TURBIDITY",5
"AK_R_2030218_002_002",2021-08-03,"ZINC",5
"AK_R_2030218_002_002",2021-08-16,"ALUMINUM",2
"AK_R_2030218_002_002",2021-08-16,"CADMIUM",2
"AK_R_2030218_002_002",2021-08-16,"CALCIUM",4
"AK_R_2030218_002_002",2021-08-16,"COPPER",4
"AK_R_2030218_002_002",2021-08-16,"DISSOLVED OXYGEN (DO)",2
"AK_R_2030218_002_002",2021-08-16,"HARDNESS, CARBONATE",2
"AK_R_2030218_002_002",2021-08-16,"LEAD",2
"AK_R_2030218_002_002",2021-08-16,"MAGNESIUM",4
"AK_R_2030218_002_002",2021-08-16,"ORGANIC CARBON",2
"AK_R_2030218_002_002",2021-08-16,"PH",6
"AK_R_2030218_002_002",2021-08-16,"POTASSIUM",2
"AK_R_2030218_002_002",2021-08-16,"SALINITY",2
"AK_R_2030218_002_002",2021-08-16,"SELENIUM",2
"AK_R_2030218_002_002",2021-08-16,"SODIUM",2
"AK_R_2030218_002_002",2021-08-16,"SPECIFIC CONDUCTANCE",2
"AK_R_2030218_002_002",2021-08-16,"TEMPERATURE, WATER",2
"AK_R_2030218_002_002",2021-08-16,"TOTAL DISSOLVED SOLIDS",4
"AK_R_2030218_002_002",2021-08-16,"TURBIDITY",2
"AK_R_2030218_002_002",2021-08-16,"ZINC",2
"AK_R_2030218_002_002",2021-08-17,"ALUMINUM",5
"AK_R_2030218_002_002",2021-08-17,"CADMIUM",5
"AK_R_2030218_002_002",2021-08-17,"CALCIUM",10
"AK_R_2030218_002_002",2021-08-17,"COPPER",10
"AK_R_2030218_002_002",2021-08-17,"DISSOLVED OXYGEN (DO)",5
"AK_R_2030218_002_002",2021-08-17,"HARDNESS, CARBONATE",5
"AK_R_2030218_002_002",2021-08-17,"LEAD",5
"AK_R_2030218_002_002",2021-08-17,"MAGNESIUM",10
"AK_R_2030218_002_002",2021-08-17,"ORGANIC CARBON",5
"AK_R_2030218_002_002",2021-08-17,"PH",15
"AK_R_2030218_002_002",2021-08-17,"POTASSIUM",5
"AK_R_2030218_002_002",2021-08-17,"SALINITY",5
"AK_R_2030218_002_002",2021-08-17,"SELENIUM",5
"AK_R_2030218_002_002",2021-08-17,"SODIUM",5
"AK_R_2030218_002_002",2021-08-17,"SPECIFIC CONDUCTANCE",5
"AK_R_2030218_002_002",2021-08-17,"TEMPERATURE, WATER",5
"AK_R_2030218_002_002",2021-08-17,"TOTAL DISSOLVED SOLIDS",10
"AK_R_2030218_002_002",2021-08-17,"TURBIDITY",5
"AK_R_2030218_002_002",2021-08-17,"ZINC",5
"AK_R_2030218_002_002",2021-08-30,"ALUMINUM",2
"AK_R_2030218_002_002",2021-08-30,"CADMIUM",2
"AK_R_2030218_002_002",2021-08-30,"CALCIUM",4
"AK_R_2030218_002_002",2021-08-30,"COPPER",4
"AK_R_2030218_002_002",2021-08-30,"DISSOLVED OXYGEN (DO)",2
"AK_R_2030218_002_002",2021-08-30,"HARDNESS, CARBONATE",2
"AK_R_2030218_002_002",2021-08-30,"LEAD",2
"AK_R_2030218_002_002",2021-08-30,"MAGNESIUM",4
"AK_R_2030218_002_002",2021-08-30,"ORGANIC CARBON",2
"AK_R_2030218_002_002",2021-08-30,"PH",6
"AK_R_2030218_002_002",2021-08-30,"POTASSIUM",2
"AK_R_2030218_002_002",2021-08-30,"SALINITY",2
"AK_R_2030218_002_002",2021-08-30,"SELENIUM",2
"AK_R_2030218_002_002",2021-08-30,"SODIUM",2
"AK_R_2030218_002_002",2021-08-30,"SPECIFIC CONDUCTANCE",2
"AK_R_2030218_002_002",2021-08-30,"TEMPERATURE, WATER",2
"AK_R_2030218_002_002",2021-08-30,"TOTAL DISSOLVED SOLIDS",4
"AK_R_2030218_002_002",2021-08-30,"TURBIDITY",2
"AK_R_2030218_002_002",2021-08-30,"ZINC",2
"AK_R_2030218_002_002",2021-08-31,"ALUMINUM",5
"AK_R_2030218_002_002",2021-08-31,"CADMIUM",5
"AK_R_2030218_002_002",2021-08-31,"CALCIUM",10
"AK_R_2030218_002_002",2021-08-31,"COPPER",10
"AK_R_2030218_002_002",2021-08-31,"DISSOLVED OXYGEN (DO)",5
"AK_R_2030218_002_002",2021-08-31,"HARDNESS, CARBONATE",5
"AK_R_2030218_002_002",2021-08-31,"LEAD",5
"AK_R_2030218_002_002",2021-08-31,"MAGNESIUM",10
"AK_R_2030218_002_002",2021-08-31,"ORGANIC CARBON",5
"AK_R_2030218_002_002",2021-08-31,"PH",15
"AK_R_2030218_002_002",2021-08-31,"POTASSIUM",5
"AK_R_2030218_002_002",2021-08-31,"SALINITY",5
"AK_R_2030218_002_002",2021-08-31,"SELENIUM",5
"AK_R_2030218_002_002",2021-08-31,"SODIUM",5
"AK_R_2030218_002_002",2021-08-31,"SPECIFIC CONDUCTANCE",5
"AK_R_2030218_002_002",2021-08-31,"TEMPERATURE, WATER",5
"AK_R_2030218_002_002",2021-08-31,"TOTAL DISSOLVED SOLIDS",9
"AK_R_2030218_002_002",2021-08-31,"TURBIDITY",5
"AK_R_2030218_002_002",2021-08-31,"ZINC",5
"AK_R_2030218_002_002",2022-04-19,"ALUMINUM",2
"AK_R_2030218_002_002",2022-04-19,"CADMIUM",3
"AK_R_2030218_002_002",2022-04-19,"CALCIUM",5
"AK_R_2030218_002_002",2022-04-19,"COPPER",5
"AK_R_2030218_002_002",2022-04-19,"DISSOLVED OXYGEN (DO)",3
"AK_R_2030218_002_002",2022-04-19,"HARDNESS, CARBONATE",3
"AK_R_2030218_002_002",2022-04-19,"LEAD",3
"AK_R_2030218_002_002",2022-04-19,"MAGNESIUM",5
"AK_R_2030218_002_002",2022-04-19,"ORGANIC CARBON",3
"AK_R_2030218_002_002",2022-04-19,"PH",9
"AK_R_2030218_002_002",2022-04-19,"POTASSIUM",2
"AK_R_2030218_002_002",2022-04-19,"SALINITY",3
"AK_R_2030218_002_002",2022-04-19,"SELENIUM",3
"AK_R_2030218_002_002",2022-04-19,"SODIUM",2
"AK_R_2030218_002_002",2022-04-19,"SPECIFIC CONDUCTANCE",3
"AK_R_2030218_002_002",2022-04-19,"TEMPERATURE, WATER",3
"AK_R_2030218_002_002",2022-04-19,"TOTAL DISSOLVED SOLIDS",5
"AK_R_2030218_002_002",2022-04-19,"TURBIDITY",3
"AK_R_2030218_002_002",2022-04-19,"ZINC",3
"AK_R_2030218_002_002",2022-05-16,"ALUMINUM",3
"AK_R_2030218_002_002",2022-05-16,"CADMIUM",5
"AK_R_2030218_002_002",2022-05-16,"CALCIUM",10
"AK_R_2030218_002_002",2022-05-16,"COPPER",8
"AK_R_2030218_002_002",2022-05-16,"DISSOLVED OXYGEN (DO)",4
"AK_R_2030218_002_002",2022-05-16,"HARDNESS, CARBONATE",5
"AK_R_2030218_002_002",2022-05-16,"LEAD",5
"AK_R_2030218_002_002",2022-05-16,"MAGNESIUM",10
"AK_R_2030218_002_002",2022-05-16,"PH",12
"AK_R_2030218_002_002",2022-05-16,"POTASSIUM",5
"AK_R_2030218_002_002",2022-05-16,"SALINITY",4
"AK_R_2030218_002_002",2022-05-16,"SELENIUM",5
"AK_R_2030218_002_002",2022-05-16,"SODIUM",5
"AK_R_2030218_002_002",2022-05-16,"SPECIFIC CONDUCTANCE",4
"AK_R_2030218_002_002",2022-05-16,"TEMPERATURE, WATER",4
"AK_R_2030218_002_002",2022-05-16,"TOTAL DISSOLVED SOLIDS",8
"AK_R_2030218_002_002",2022-05-16,"TURBIDITY",4
"AK_R_2030218_002_002",2022-05-16,"ZINC",3
"AK_R_2030218_002_002",2022-05-17,"CALCIUM",2
