AUID_ATTNS,Waterbody Type,Constituent Group,Use,Constituent,TADA.CharacteristicName,Fraction,n_Samples,n_SampDates,n_WaterYears,Data_Sufficient,Units,Directionality,Duration,Details,Exceed,Individual_Category,Overall_Category,Magnitude_Text
AK_R_2040106_001,Freshwater,pH,Water Supply,pH,PH,NA,81,17,2,Yes,SU,Maximum,Daily maximum,NA,No,2,5,6.0-8.5
AK_R_2040106_001,Freshwater,pH,Water Supply,pH,PH,NA,81,17,2,Yes,SU,Maximum,Daily maximum,NA,No,2,5,5.0-9.0
AK_R_2040106_001,Freshwater,pH,Water Supply,pH,PH,NA,81,17,2,Yes,SU,Minimum,Daily minimum,NA,Yes,5,5,5.0-9.0
AK_R_2040106_001,Freshwater,pH,Water Supply,pH,PH,NA,81,17,2,Yes,SU,Minimum,Daily minimum,NA,Yes,5,5,6.5-8.5
AK_R_2040106_001,Freshwater,pH,Water Supply,pH,PH,NA,81,17,2,Yes,SU,Minimum,Daily minimum,NA,Yes,5,5,6.0-8.5
AK_R_2040106_001,Freshwater,pH,Water Supply,pH,PH,NA,81,17,2,Yes,SU,Minimum,Daily minimum,NA,Yes,5,5,5.0-9.0
AK_R_2040106_001,Freshwater,Toxics,Water Supply,Cadmium,CADMIUM,Dissolved,22,12,2,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_2040106_001,Freshwater,Toxics,Water Supply,Copper,COPPER,Dissolved,22,12,2,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_2040106_001,Freshwater,Toxics,Water Supply,Lead,LEAD,Dissolved,22,12,2,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_2040106_001,Freshwater,Toxics,Water Supply,Mercury,MERCURY,Dissolved,NA,NA,NA,NA,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_2040106_001,Freshwater,Toxics,Water Supply,Selenium,SELENIUM,Dissolved,22,12,2,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_2040106_001,Freshwater,Toxics,Water Supply,Zinc,ZINC,Dissolved,20,11,2,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_2040106_001,Freshwater,NA,Water Supply,NA,ANTIMONY,Dissolved,12,6,1,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_2040106_001,Freshwater,NA,Water Supply,NA,ARSENIC,Dissolved,12,6,1,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_2040106_001,Freshwater,NA,Water Supply,NA,BARIUM,Dissolved,12,6,1,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_2040106_001,Freshwater,NA,Water Supply,NA,BERYLLIUM,Dissolved,12,6,1,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_2040106_001,Freshwater,NA,Water Supply,NA,COBALT,Dissolved,12,6,1,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_2040106_001,Freshwater,NA,Water Supply,NA,IRON,Dissolved,12,6,1,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_2040106_001,Freshwater,NA,Water Supply,NA,MANGANESE,Dissolved,12,6,1,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_2040106_001,Freshwater,NA,Water Supply,NA,MOLYBDENUM,Dissolved,12,6,1,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_2040106_001,Freshwater,NA,Water Supply,NA,NICKEL,Dissolved,12,6,1,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_2040106_001,Freshwater,NA,Water Supply,NA,THALLIUM,Dissolved,12,6,1,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_2040106_001,Freshwater,NA,Water Supply,NA,TOTAL DISSOLVED SOLIDS,NA,13,9,1,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_2040106_001,Freshwater,NA,Water Supply,NA,VANADIUM,Dissolved,12,6,1,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_2040106_004,Freshwater,Dissolved Gas,Aquatic Life,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,24,16,2,Yes,mg/L,Maximum,Daily average,NA,No,2,5,17
AK_R_2040106_004,Freshwater,Dissolved Gas,Aquatic Life,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,24,16,2,Yes,%,Maximum,Daily average,NA,No,2,5,110
AK_R_2040106_004,Freshwater,Dissolved Gas,Aquatic Life,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,24,16,2,Yes,mg/L,Minimum,Daily average,NA,No,2,5,5
AK_R_2040106_004,Freshwater,pH,Aquatic Life,pH,PH,NA,72,16,2,Yes,SU,Minimum,Daily minimum,NA,No,2,5,6.5-8.5
AK_R_2040106_004,Freshwater,pH,Aquatic Life,pH,PH,NA,72,16,2,Yes,SU,Maximum,Daily maximum,NA,No,2,5,6.5-8.5
AK_R_2040106_004,Freshwater,Toxics,Aquatic Life,Mercury,MERCURY,Total,19,11,2,Yes,ug/L,Maximum,1-hour average,NA,No,2,5,2.4
AK_R_2040106_004,Freshwater,Toxics,Aquatic Life,Mercury,MERCURY,Total,19,11,2,Yes,ug/L,Maximum,96-hour average,NA,Yes,5,5,NA
AK_R_2040106_004,Freshwater,Toxics,Aquatic Life,Selenium,SELENIUM,Total Recoverable,NA,NA,NA,NA,ug/L,Maximum,1-hour average,"No value listed in table, where did 20 come from? EPA?",No,2,5,20
AK_R_2040106_004,Freshwater,Toxics,Aquatic Life,Selenium,SELENIUM,Total Recoverable,NA,NA,NA,NA,ug/L,Maximum,96-hour average,NA,No,2,5,NA
AK_R_2040106_004,Freshwater,Dissolved Gas,Aquatic Life,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,24,16,2,Yes,mg/L,Minimum,Daily average,DO must be >7 in waters used by anadromous or resident fish,No,2,5,7
AK_R_2040106_004,Freshwater,NA,Aquatic Life,NA,CADMIUM,Dissolved,19,11,2,Yes,NA,NA,NA,NA,NA,NA,5,NA
AK_R_2040106_004,Freshwater,NA,Aquatic Life,NA,CADMIUM,Dissolved,19,11,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_2040106_004,Freshwater,NA,Aquatic Life,NA,COPPER,Dissolved,19,11,2,Yes,NA,NA,NA,NA,NA,NA,5,NA
AK_R_2040106_004,Freshwater,NA,Aquatic Life,NA,COPPER,Dissolved,19,11,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_2040106_004,Freshwater,NA,Aquatic Life,NA,LEAD,Dissolved,19,11,2,Yes,NA,NA,NA,NA,NA,NA,5,NA
AK_R_2040106_004,Freshwater,NA,Aquatic Life,NA,TOTAL DISSOLVED SOLIDS,NA,13,9,1,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_2040106_004,Freshwater,NA,Aquatic Life,NA,ZINC,Dissolved,19,11,2,Yes,NA,NA,NA,NA,NA,NA,5,NA
AK_R_2040106_004,Freshwater,NA,Aquatic Life,NA,ZINC,Dissolved,19,11,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_2040106_004,Freshwater,Toxics,Aquatic Life,Cadmium,CADMIUM,Dissolved,NA,NA,NA,NA,ug/L,Maximum,1-hour average,Hardness dependent,No,2,5,See equation
AK_R_2040106_004,Freshwater,Toxics,Aquatic Life,Cadmium,CADMIUM,Dissolved,NA,NA,NA,NA,ug/L,Maximum,96-hour average,Hardness dependent,No,2,5,NA
AK_R_2040106_004,Freshwater,Toxics,Aquatic Life,Copper,COPPER,Dissolved,NA,NA,NA,NA,ug/L,Maximum,1-hour average,NA,No,2,5,See equation
AK_R_2040106_004,Freshwater,Toxics,Aquatic Life,Copper,COPPER,Dissolved,NA,NA,NA,NA,ug/L,Maximum,96-hour average,NA,No,2,5,NA
AK_R_2040106_004,Freshwater,Toxics,Aquatic Life,Lead,LEAD,Dissolved,NA,NA,NA,NA,ug/L,Maximum,1-hour average,NA,Yes,5,5,See equation
AK_R_2040106_004,Freshwater,Toxics,Aquatic Life,Lead,LEAD,Dissolved,NA,NA,NA,NA,ug/L,Maximum,96-hour average,NA,Yes,5,5,NA
AK_R_2040106_004,Freshwater,Toxics,Aquatic Life,Zinc,ZINC,Dissolved,NA,NA,NA,NA,ug/L,Maximum,1-hour average,NA,No,2,5,See equation
AK_R_2040106_004,Freshwater,Toxics,Aquatic Life,Zinc,ZINC,Dissolved,NA,NA,NA,NA,ug/L,Maximum,96-hour average,NA,No,2,5,NA
AK_R_2040106_004,Freshwater,Toxics,Human Health,Copper,COPPER,Dissolved,19,11,2,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_2040106_004,Freshwater,Toxics,Human Health,Mercury,MERCURY,Dissolved,NA,NA,NA,NA,ug/L,Maximum,Arithmetic mean,NA,Yes,5,5,NA
AK_R_2040106_004,Freshwater,Toxics,Human Health,Selenium,SELENIUM,Dissolved,19,11,2,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_2040106_004,Freshwater,Toxics,Human Health,Zinc,ZINC,Dissolved,19,11,2,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_2040106_004,Freshwater,Bacteria,Primary Contact Recreation,E. coli,ESCHERICHIA COLI,NA,17,15,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,Yes,5,5,126
AK_R_2040106_004,Freshwater,Bacteria,Primary Contact Recreation,E. coli,ESCHERICHIA COLI,NA,17,15,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,410
AK_R_2040106_004,Freshwater,Dissolved Gas,Primary Contact Recreation,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,24,16,2,Yes,mg/L,Minimum,Daily average,NA,No,2,5,4
AK_R_2040106_004,Freshwater,pH,Primary Contact Recreation,pH,PH,NA,72,16,2,Yes,SU,Minimum,Daily minimum,NA,No,2,5,6.5-8.5
AK_R_2040106_004,Freshwater,pH,Primary Contact Recreation,pH,PH,NA,72,16,2,Yes,SU,Maximum,Daily maximum,NA,No,2,5,6.5-8.5
AK_R_2040106_004,Freshwater,Bacteria,Secondary Contact Recreation,Fecal Coliform,FECAL COLIFORM,NA,21,16,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,200
AK_R_2040106_004,Freshwater,Bacteria,Secondary Contact Recreation,Fecal Coliform,FECAL COLIFORM,NA,21,16,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_R_2040106_004,Freshwater,Dissolved Gas,Secondary Contact Recreation,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,NA,NA,NA,NA,mg/L,Minimum,Daily average,NA,No,2,5,4
AK_R_2040106_004,Freshwater,pH,Secondary Contact Recreation,pH,PH,NA,72,16,2,Yes,SU,Minimum,Daily minimum,NA,No,2,5,5.0-9.0
AK_R_2040106_004,Freshwater,pH,Secondary Contact Recreation,pH,PH,NA,72,16,2,Yes,SU,Maximum,Daily maximum,NA,No,2,5,5.0-9.0
AK_R_2040106_004,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,21,16,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,200
AK_R_2040106_004,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,21,16,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,200
AK_R_2040106_004,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,21,16,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,20
AK_R_2040106_004,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,21,16,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,200
AK_R_2040106_004,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,21,16,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_R_2040106_004,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,21,16,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_R_2040106_004,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,21,16,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,40
AK_R_2040106_004,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,21,16,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_R_2040106_004,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,21,16,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,Yes,5,5,200
AK_R_2040106_004,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,21,16,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,Yes,5,5,200
AK_R_2040106_004,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,21,16,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,Yes,5,5,20
AK_R_2040106_004,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,21,16,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,Yes,5,5,200
AK_R_2040106_004,Freshwater,Dissolved Gas,Water Supply,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,24,16,2,Yes,mg/L,Minimum,Daily average,NA,No,2,5,3
AK_R_2040106_004,Freshwater,Dissolved Gas,Water Supply,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,24,16,2,Yes,mg/L,Minimum,Daily average,NA,No,2,5,7
AK_R_2040106_004,Freshwater,Dissolved Gas,Water Supply,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,24,16,2,Yes,%,Maximum,Daily average,NA,No,2,5,110
AK_R_2040106_004,Freshwater streams and rivers,Dissolved Gas,Water Supply,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,24,16,2,Yes,mg/L,Minimum,Daily average,Does not apply to lakes below thermocline or groundwater,No,2,5,4
AK_R_2040106_004,Freshwater,pH,Water Supply,pH,PH,NA,72,16,2,Yes,SU,Minimum,Daily minimum,NA,No,2,5,5.0-9.0
AK_R_2040106_004,Freshwater,pH,Water Supply,pH,PH,NA,72,16,2,Yes,SU,Minimum,Daily minimum,NA,No,2,5,6.5-8.5
AK_R_2040106_004,Freshwater,pH,Water Supply,pH,PH,NA,72,16,2,Yes,SU,Minimum,Daily minimum,NA,No,2,5,6.0-8.5
AK_R_2040106_004,Freshwater,pH,Water Supply,pH,PH,NA,72,16,2,Yes,SU,Minimum,Daily minimum,NA,No,2,5,5.0-9.0
AK_R_2040106_004,Freshwater,pH,Water Supply,pH,PH,NA,72,16,2,Yes,SU,Maximum,Daily maximum,NA,No,2,5,5.0-9.0
AK_R_2040106_004,Freshwater,pH,Water Supply,pH,PH,NA,72,16,2,Yes,SU,Maximum,Daily maximum,NA,No,2,5,6.5-8.5
AK_R_2040106_004,Freshwater,pH,Water Supply,pH,PH,NA,72,16,2,Yes,SU,Maximum,Daily maximum,NA,No,2,5,6.0-8.5
AK_R_2040106_004,Freshwater,pH,Water Supply,pH,PH,NA,72,16,2,Yes,SU,Maximum,Daily maximum,NA,No,2,5,5.0-9.0
AK_R_2040106_004,Freshwater,Toxics,Water Supply,Cadmium,CADMIUM,Dissolved,19,11,2,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_2040106_004,Freshwater,Toxics,Water Supply,Copper,COPPER,Dissolved,19,11,2,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_2040106_004,Freshwater,Toxics,Water Supply,Lead,LEAD,Dissolved,19,11,2,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_2040106_004,Freshwater,Toxics,Water Supply,Mercury,MERCURY,Dissolved,NA,NA,NA,NA,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_2040106_004,Freshwater,Toxics,Water Supply,Selenium,SELENIUM,Dissolved,19,11,2,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_2040106_004,Freshwater,Toxics,Water Supply,Zinc,ZINC,Dissolved,19,11,2,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_2040106_004,Freshwater,NA,Water Supply,NA,TOTAL DISSOLVED SOLIDS,NA,13,9,1,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_2040106_005,Freshwater,Bacteria,Primary Contact Recreation,E. coli,ESCHERICHIA COLI,NA,10,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,2,126
AK_R_2040106_005,Freshwater,Bacteria,Primary Contact Recreation,E. coli,ESCHERICHIA COLI,NA,10,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,2,410
AK_R_2040106_005,Freshwater,Bacteria,Secondary Contact Recreation,Fecal Coliform,FECAL COLIFORM,NA,12,12,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,2,200
AK_R_2040106_005,Freshwater,Bacteria,Secondary Contact Recreation,Fecal Coliform,FECAL COLIFORM,NA,12,12,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,2,400
AK_R_2040106_005,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,12,12,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,200
AK_R_2040106_005,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,12,12,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,200
AK_R_2040106_005,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,12,12,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,20
AK_R_2040106_005,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,12,12,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,200
AK_R_2040106_005,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,12,12,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,5,400
AK_R_2040106_005,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,12,12,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,5,400
AK_R_2040106_005,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,12,12,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,5,40
AK_R_2040106_005,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,12,12,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,5,400
AK_R_2040106_005,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,12,12,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_R_2040106_005,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,12,12,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_R_2040106_005,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,12,12,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,40
AK_R_2040106_005,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,12,12,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_R_2040107_002,Freshwater,Bacteria,Secondary Contact Recreation,Fecal Coliform,FECAL COLIFORM,NA,22,14,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,Yes,5,5,200
AK_R_2040107_002,Freshwater,Bacteria,Secondary Contact Recreation,Fecal Coliform,FECAL COLIFORM,NA,22,14,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_R_2040107_002,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,22,14,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,Yes,5,5,200
AK_R_2040107_002,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,22,14,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,Yes,5,5,200
AK_R_2040107_002,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,22,14,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,Yes,5,5,20
AK_R_2040107_002,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,22,14,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,Yes,5,5,200
AK_R_2040107_002,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,22,14,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_R_2040107_002,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,22,14,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_R_2040107_002,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,22,14,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,40
AK_R_2040107_002,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,22,14,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_R_2040107_003_001,Freshwater,Bacteria,Secondary Contact Recreation,Fecal Coliform,FECAL COLIFORM,NA,20,12,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,Yes,5,5,200
AK_R_2040107_003_001,Freshwater,Bacteria,Secondary Contact Recreation,Fecal Coliform,FECAL COLIFORM,NA,20,12,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_R_2040107_003_001,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,12,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,Yes,5,5,200
AK_R_2040107_003_001,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,12,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,Yes,5,5,200
AK_R_2040107_003_001,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,12,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,Yes,5,5,20
AK_R_2040107_003_001,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,12,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,Yes,5,5,200
AK_R_2040107_003_001,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,12,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_R_2040107_003_001,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,12,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_R_2040107_003_001,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,12,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,40
AK_R_2040107_003_001,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,12,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_R_2040107_004,Freshwater,Bacteria,Primary Contact Recreation,E. coli,ESCHERICHIA COLI,NA,10,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,2,126
AK_R_2040107_004,Freshwater,Bacteria,Primary Contact Recreation,E. coli,ESCHERICHIA COLI,NA,10,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,2,410
AK_R_2040107_004,Freshwater,Bacteria,Secondary Contact Recreation,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,2,200
AK_R_2040107_004,Freshwater,Bacteria,Secondary Contact Recreation,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,2,400
AK_R_2040107_004,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,2,200
AK_R_2040107_004,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,2,200
AK_R_2040107_004,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,2,20
AK_R_2040107_004,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,2,200
AK_R_2040107_004,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,2,400
AK_R_2040107_004,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,2,400
AK_R_2040107_004,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,2,40
AK_R_2040107_004,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,2,400
AK_R_2040107_005,Freshwater,Bacteria,Primary Contact Recreation,E. coli,ESCHERICHIA COLI,NA,10,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,2,126
AK_R_2040107_005,Freshwater,Bacteria,Primary Contact Recreation,E. coli,ESCHERICHIA COLI,NA,10,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,2,410
AK_R_2040107_005,Freshwater,Bacteria,Secondary Contact Recreation,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,2,200
AK_R_2040107_005,Freshwater,Bacteria,Secondary Contact Recreation,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,2,400
AK_R_2040107_005,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,200
AK_R_2040107_005,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,200
AK_R_2040107_005,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,20
AK_R_2040107_005,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,200
AK_R_2040107_005,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,5,400
AK_R_2040107_005,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,5,400
AK_R_2040107_005,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,5,40
